"ID"	"R_G"	"LOD"
"NC_011039.1"	"0.946943832229688"	"1"
"NC_011041.1"	"0.881391998860931"	"1"
"NC_011042.1"	"0.865959029508791"	"1"
"NC_011043.1"	"0.894310028079898"	"1"
"NC_011044.1"	"0.582150606995266"	"0"
"NC_011045.1"	"0.857837863310597"	"1"
"NC_011046.1"	"0.894047498197494"	"1"
"NC_011048.1"	"0.846976339530319"	"1"
"NC_011054.1"	"0.209920641478219"	"0"
"NC_011055.1"	"0.270802694225244"	"0"
"NC_011057.1"	"0.558795189407624"	"0"
"NC_011086.1"	"0.284095945317216"	"0"
"NC_011097.1"	"0.266992700726231"	"0"
"NC_011103.1"	"0.251931114401705"	"0"
"NC_011104.1"	"0.779586173950337"	"1"
"NC_011107.1"	"0.335911399753099"	"0"
"NC_011135.1"	"0.323631722288866"	"0"
"NC_011142.1"	"0.492170635224614"	"0"
"NC_011165.1"	"0.598607461158452"	"0"
"NC_011166.1"	"0.542238834934271"	"0"
"NC_011183.1"	"0.32221878007152"	"0"
"NC_011203.1"	"0.244914037547247"	"0"
"NC_011216.1"	"0.550461684979256"	"0"
"NC_011222.1"	"0.924266983387727"	"1"
"NC_011267.1"	"0.23728734855701"	"0"
"NC_011269.2"	"0.2952209440452"	"0"
"NC_011270.1"	"0.27263097181483"	"0"
"NC_011272.1"	"0.335509603057759"	"0"
"NC_011273.1"	"0.749282039411311"	"0"
"NC_011285.1"	"0.207884929352573"	"0"
"NC_011288.1"	"0.277372727600138"	"0"
"NC_011289.1"	"0.300218846549007"	"0"
"NC_011290.1"	"0.23151098970829"	"0"
"NC_011291.1"	"0.333068190814801"	"0"
"NC_011292.1"	"0.308225121014916"	"0"
"NC_011318.1"	"0.619261201495315"	"0"
"NC_011335.1"	"0.242367172315126"	"0"
"NC_011345.1"	"0.356650902043706"	"0"
"NC_011356.1"	"0.522900139269904"	"0"
"NC_011357.1"	"0.699309201224063"	"0"
"NC_011373.1"	"0.70153983183001"	"0"
"NC_011398.1"	"0.212450731360872"	"0"
"NC_011400.1"	"0.263827492633503"	"0"
"NC_011421.1"	"0.253987419523407"	"0"
"NC_011510.2"	"0.33976665795279"	"0"
"NC_011515.1"	"0.339666108064159"	"0"
"NC_011523.1"	"0.267884176515637"	"0"
"NC_011534.1"	"0.249359429471574"	"0"
"NC_011546.1"	"0.311504170733304"	"0"
"NC_011551.1"	"0.261730303569683"	"0"
"NC_011558.1"	"0.306887759081476"	"0"
"NC_011588.1"	"0.313766319383521"	"0"
"NC_011589.1"	"0.744516453537484"	"0"
"NC_011611.1"	"0.524311460216133"	"0"
"NC_011613.1"	"0.526554317874119"	"0"
"NC_011616.1"	"0.326789919704366"	"0"
"NC_011644.1"	"0.330198207130335"	"0"
"NC_011646.1"	"0.22009599553439"	"0"
"NC_011659.1"	"0.315073614561841"	"0"
"NC_011703.1"	"0.597457630933173"	"0"
"NC_011756.1"	"0.698398984886481"	"0"
"NC_011801.1"	"0.575591709736299"	"0"
"NC_011802.1"	"0.554183476656582"	"0"
"NC_011803.1"	"0.31608410347417"	"0"
"NC_011810.1"	"0.682302268117638"	"0"
"NC_011811.1"	"0.88208168625347"	"1"
"NC_011976.1"	"0.681709732723744"	"0"
"NC_012027.1"	"0.277290060841623"	"0"
"NC_012038.1"	"0.299141152254229"	"0"
"NC_012094.1"	"0.32918966973883"	"0"
"NC_012223.2"	"0.812892362225598"	"1"
"NC_012419.1"	"0.323253685943827"	"0"
"NC_012484.1"	"0.262239087717953"	"0"
"NC_012530.1"	"0.841614952314494"	"1"
"NC_012532.1"	"0.276194636898868"	"0"
"NC_012534.1"	"0.24758254105729"	"0"
"NC_012537.1"	"0.297334576704298"	"0"
"NC_012584.1"	"0.329325297496834"	"0"
"NC_012635.1"	"0.688558338494512"	"0"
"NC_012636.1"	"0.744866692948984"	"1"
"NC_012638.1"	"0.668849762480095"	"0"
"NC_012662.1"	"0.308299448035595"	"0"
"NC_012663.1"	"0.908818623660156"	"1"
"NC_012671.1"	"0.327603953135111"	"0"
"NC_012696.1"	"0.758422172228528"	"0"
"NC_012697.1"	"0.862014029976537"	"1"
"NC_012740.1"	"0.708763132444989"	"0"
"NC_012741.1"	"0.230051159785017"	"0"
"NC_012742.1"	"0.382872255354607"	"0"
"NC_012743.2"	"0.307902207973222"	"0"
"NC_012749.1"	"0.818073649024199"	"1"
"NC_012753.1"	"0.75382078489911"	"0"
"NC_012783.2"	"0.341035400565853"	"0"
"NC_012788.1"	"0.260777082390071"	"0"
"NC_012884.1"	"0.240169437354955"	"0"
"NC_012909.1"	"0.274318569675733"	"0"
"NC_012936.1"	"0.254986936193665"	"0"
"NC_012959.1"	"0.537971573757486"	"0"
"NC_013007.1"	"0.292016782537048"	"0"
"NC_013021.1"	"0.258575440720917"	"0"
"NC_013025.1"	"0.875129961139483"	"1"
"NC_013036.1"	"0.27532012474966"	"0"
"NC_013055.1"	"0.58995249659102"	"0"
"NC_013059.1"	"0.561181192684933"	"0"
"NC_013085.1"	"0.321238197975268"	"0"
"NC_013152.1"	"0.907171469433991"	"1"
"NC_013153.1"	"0.898329911034433"	"1"
"NC_013154.1"	"0.891073046044043"	"1"
"NC_013155.1"	"0.905160155093538"	"1"
"NC_013195.1"	"0.21690822002906"	"0"
"NC_013197.1"	"0.339712605648293"	"0"
"NC_013259.1"	"0.367172523724425"	"0"
"NC_013288.1"	"0.250289474290127"	"0"
"NC_013400.1"	"0.307125710206823"	"0"
"NC_013447.1"	"0.246747790484267"	"0"
"NC_013455.1"	"0.385929906298251"	"0"
"NC_013527.1"	"0.253960631641015"	"0"
"NC_013590.2"	"0.337508440765599"	"0"
"NC_013594.1"	"0.666218685423261"	"0"
"NC_013598.1"	"0.764839815343596"	"0"
"NC_013599.1"	"0.346112969114196"	"0"
"NC_013600.1"	"0.876615927027231"	"1"
"NC_013638.1"	"0.829295378521978"	"1"
"NC_013645.1"	"0.865846835412454"	"1"
"NC_013646.1"	"0.606709694653727"	"0"
"NC_013647.1"	"0.878044979214908"	"1"
"NC_013649.2"	"0.878787406835779"	"1"
"NC_013651.1"	"0.325239444563469"	"0"
"NC_013668.3"	"0.286171191922011"	"0"
"NC_013693.1"	"0.709000359836053"	"0"
"NC_013696.1"	"0.669467783167269"	"0"
"NC_013697.1"	"0.568241912296982"	"0"
"NC_013698.1"	"0.354466406826335"	"0"
"NC_013756.1"	"0.48145800368003"	"0"
"NC_013772.1"	"0.296597886091602"	"0"
"NC_013797.1"	"0.221204939019203"	"0"
"NC_013804.1"	"0.352472278777044"	"0"
"NC_013920.1"	"0.270197929890091"	"0"
"NC_013953.1"	"0.331969369921976"	"0"
"NC_014036.1"	"0.91854681955294"	"1"
"NC_014073.1"	"0.321965343970456"	"0"
"NC_014080.1"	"0.337061266338627"	"0"
"NC_014099.1"	"0.236928462559251"	"0"
"NC_014139.1"	"0.325907912858183"	"0"
"NC_014260.1"	"0.458618037786541"	"0"
"NC_014326.1"	"0.317482774813544"	"0"
"NC_014360.1"	"0.308137673571654"	"0"
"NC_014397.1"	"0.316336629684968"	"0"
"NC_014406.1"	"0.718542053410849"	"0"
"NC_014413.1"	"0.309921000989437"	"0"
"NC_014457.1"	"0.252313634255227"	"0"
"NC_014458.1"	"0.402970874012617"	"0"
"NC_014459.2"	"0.252082681711158"	"0"
"NC_014461.1"	"0.306485567310552"	"0"
"NC_014467.1"	"0.859991448639373"	"1"
"NC_014468.1"	"0.323809021752672"	"0"
"NC_014469.1"	"0.325521863954975"	"0"
"NC_014521.1"	"0.36832567117539"	"0"
"NC_014564.2"	"0.264204705533622"	"0"
"NC_014567.1"	"0.363122888932317"	"0"
"NC_014595.1"	"0.569399387478224"	"0"
"NC_014635.1"	"0.862701294873436"	"1"
"NC_014636.1"	"0.229874462526513"	"0"
"NC_014637.1"	"0.472653834294212"	"0"
"NC_014649.1"	"0.367015891212328"	"0"
"NC_014660.1"	"0.587149383743162"	"0"
"NC_014661.1"	"0.968078480166691"	"1"
"NC_014662.1"	"0.899543506772868"	"1"
"NC_014663.1"	"0.837684350668488"	"1"
"NC_014717.1"	"0.346333155987683"	"0"
"NC_014730.1"	"0.276010356797475"	"0"
"NC_014743.1"	"0.338679180036729"	"0"
"NC_014765.1"	"0.332860300802864"	"0"
"NC_014766.1"	"0.300890591270191"	"0"
"NC_014767.1"	"0.204971061470415"	"0"
"NC_014789.1"	"0.223345978596427"	"0"
"NC_014792.1"	"0.572799813649737"	"0"
"NC_014823.1"	"0.355849577575556"	"0"
"NC_014899.1"	"0.324886257384965"	"0"
"NC_014900.1"	"0.530362973902285"	"0"
"NC_014954.1"	"0.685874194748675"	"0"
"NC_014967.1"	"0.342052059848714"	"0"
"NC_014969.1"	"0.215331832986988"	"0"
"NC_015049.1"	"0.270916859050225"	"0"
"NC_015070.1"	"0.334759343954958"	"0"
"NC_015134.1"	"0.372131034488392"	"0"
"NC_015157.1"	"0.286732400701309"	"0"
"NC_015208.1"	"0.552724848618191"	"0"
"NC_015210.1"	"0.825187598125491"	"1"
"NC_015225.1"	"0.270415489975679"	"0"
"NC_015230.1"	"0.265144562754982"	"0"
"NC_015250.1"	"0.94999340306506"	"1"
"NC_015251.1"	"0.697283936875592"	"0"
"NC_015252.1"	"0.693026280121894"	"0"
"NC_015253.1"	"0.6477551782501"	"0"
"NC_015254.1"	"0.520381226564561"	"0"
"NC_015263.1"	"0.84969059793893"	"1"
"NC_015264.1"	"0.781571085330758"	"1"
"NC_015265.1"	"0.26918811540484"	"0"
"NC_015269.1"	"0.601881390227448"	"0"
"NC_015270.1"	"0.672952237904297"	"0"
"NC_015271.1"	"0.588977022391023"	"0"
"NC_015272.2"	"0.210549571245254"	"0"
"NC_015273.1"	"0.230936602938675"	"0"
"NC_015274.1"	"0.621194034456633"	"0"
"NC_015279.1"	"0.298778177291459"	"0"
"NC_015280.1"	"0.198066839212916"	"0"
"NC_015282.1"	"0.31545363825866"	"0"
"NC_015283.1"	"0.259546424052231"	"0"
"NC_015284.1"	"0.21160091999248"	"0"
"NC_015285.1"	"0.27901649505965"	"0"
"NC_015286.1"	"0.259692890145435"	"0"
"NC_015287.1"	"0.194031630210909"	"0"
"NC_015288.1"	"0.270221619110121"	"0"
"NC_015289.1"	"0.30743312357011"	"0"
"NC_015292.1"	"0.889308761322139"	"1"
"NC_015294.2"	"0.272548124963919"	"0"
"NC_015295.1"	"0.230857288881665"	"0"
"NC_015296.1"	"0.56049812749382"	"0"
"NC_015297.1"	"0.329139243246701"	"0"
"NC_015323.1"	"0.283762252190333"	"0"
"NC_015326.1"	"0.338638897150882"	"0"
"NC_015397.1"	"0.305460336796709"	"0"
"NC_015398.1"	"0.282632311525702"	"0"
"NC_015453.1"	"0.531726814444385"	"0"
"NC_015455.1"	"0.284018130424897"	"0"
"NC_015456.1"	"0.792804701782629"	"1"
"NC_015457.1"	"0.647291844342145"	"0"
"NC_015463.1"	"0.205789666997814"	"0"
"NC_015464.1"	"0.210347621571843"	"0"
"NC_015466.1"	"0.283868006044906"	"0"
"NC_015493.1"	"0.326812670906346"	"0"
"NC_015505.1"	"0.27836115859831"	"0"
"NC_015552.1"	"0.385476722359638"	"0"
"NC_015569.1"	"0.228501521657145"	"0"
"NC_015584.1"	"0.219308201631288"	"0"
"NC_015585.1"	"0.25985631302773"	"0"
"NC_015639.1"	"0.29961810967045"	"0"
"NC_015719.1"	"0.80370153681091"	"1"
"NC_015720.1"	"0.820360082177328"	"1"
"NC_015721.1"	"0.541889294287691"	"0"
"NC_015780.1"	"0.209646896965635"	"0"
"NC_015785.1"	"0.306331208762658"	"0"
"NC_015877.1"	"0.278443059360049"	"0"
"NC_015882.1"	"0.36745467288584"	"0"
"NC_015933.1"	"0.760761882515087"	"0"
"NC_015935.1"	"0.366357897191414"	"0"
"NC_015937.1"	"0.693113465483895"	"0"
"NC_015938.1"	"0.94313456823766"	"1"
"NC_015960.1"	"0.301211265807533"	"0"
"NC_015961.1"	"0.335536460792423"	"0"
"NC_016071.1"	"0.621569953127402"	"0"
"NC_016073.1"	"0.60363196657422"	"0"
"NC_016158.1"	"0.909818284788231"	"1"
"NC_016160.1"	"0.780379670533381"	"1"
"NC_016161.1"	"0.227381684278966"	"0"
"NC_016163.1"	"0.357914288545368"	"0"
"NC_016165.1"	"0.524399297273095"	"0"
"NC_016166.1"	"0.808670907427374"	"1"
"NC_016405.1"	"0.339175783410674"	"0"
"NC_016434.1"	"0.598128002138622"	"0"
"NC_016435.1"	"0.570943570300188"	"0"
"NC_016440.1"	"0.305892679849814"	"0"
"NC_016441.1"	"0.270846037969248"	"0"
"NC_016447.1"	"0.349952754205809"	"0"
"NC_016448.1"	"0.356359562677291"	"0"
"NC_016562.1"	"0.298956605595436"	"0"
"NC_016563.1"	"0.299541557394598"	"0"
"NC_016564.1"	"0.680092415655211"	"0"
"NC_016566.1"	"0.815491809964754"	"1"
"NC_016567.1"	"0.219692118850197"	"0"
"NC_016569.1"	"0.815632430850516"	"1"
"NC_016570.1"	"0.512958101071987"	"0"
"NC_016571.1"	"0.32191458315728"	"0"
"NC_016648.1"	"0.242188641717167"	"0"
"NC_016651.1"	"0.283093701236743"	"0"
"NC_016652.1"	"0.326324879033137"	"0"
"NC_016653.1"	"0.296485485690146"	"0"
"NC_016654.1"	"0.35755905716105"	"0"
"NC_016655.1"	"0.340105986244742"	"0"
"NC_016659.1"	"0.302537203379242"	"0"
"NC_016761.1"	"0.881205530984058"	"1"
"NC_016762.1"	"0.7676258040162"	"0"
"NC_016763.1"	"0.691832050215234"	"0"
"NC_016764.1"	"0.632315134983847"	"0"
"NC_016765.1"	"0.720540696033521"	"0"
"NC_016766.1"	"0.345368826477639"	"0"
"NC_016767.1"	"0.5116057403138"	"0"
"NC_016770.1"	"0.952661011782807"	"1"
"NC_016924.1"	"0.271735041499831"	"0"
"NC_016964.1"	"0.267006111635744"	"0"
"NC_016989.1"	"0.279856861156677"	"0"
"NC_016992.1"	"0.226430942384446"	"0"
"NC_016993.1"	"0.243809360096767"	"0"
"NC_016994.1"	"0.259524722622911"	"0"
"NC_016995.1"	"0.272502485936375"	"0"
"NC_017002.1"	"0.344782119491408"	"0"
"NC_017099.1"	"0.321320311891206"	"0"
"NC_017674.1"	"0.491785079262812"	"0"
"NC_017688.1"	"0.88005200084618"	"1"
"NC_017695.1"	"0.883419779868483"	"1"
"NC_017696.1"	"0.846354647174444"	"1"
"NC_017698.1"	"0.816474742929147"	"1"
"NC_017702.1"	"0.80403337777639"	"1"
"NC_017714.1"	"0.265193364015566"	"0"
"NC_017732.1"	"0.600692255682302"	"0"
"NC_017825.1"	"0.306243683815058"	"0"
"NC_017830.1"	"0.390572871980596"	"0"
"NC_017862.1"	"0.257746322135688"	"0"
"NC_017864.1"	"0.967126099492098"	"1"
"NC_017865.1"	"0.259893700769835"	"0"
"NC_017940.1"	"0.266676049729849"	"0"
"NC_017969.1"	"0.729125411847452"	"0"
"NC_017970.1"	"0.284353844616883"	"0"
"NC_017971.2"	"0.263744363252142"	"0"
"NC_017972.1"	"0.789420004950209"	"0"
"NC_017973.1"	"0.318891479179126"	"0"
"NC_017974.1"	"0.653153918872299"	"0"
"NC_017975.1"	"0.277048896250975"	"0"
"NC_017976.1"	"0.216707377300576"	"0"
"NC_017979.1"	"0.247156862191652"	"0"
"NC_017980.1"	"0.785299118111094"	"1"
"NC_017981.1"	"0.510698731183159"	"0"
"NC_017983.1"	"0.289230763252716"	"0"
"NC_017984.1"	"0.22074914696351"	"0"
"NC_017985.1"	"0.701711495519684"	"0"
"NC_017988.1"	"0.361158377164794"	"0"
"NC_017990.1"	"0.313470613906609"	"0"
"NC_017991.1"	"0.304068920898384"	"0"
"NC_018083.1"	"0.691209197141917"	"0"
"NC_018085.1"	"0.266148516492585"	"0"
"NC_018086.1"	"0.657428737125187"	"0"
"NC_018087.3"	"0.597432637684811"	"0"
"NC_018088.1"	"0.214936760124117"	"0"
"NC_018151.1"	"0.312808660102055"	"0"
"NC_018264.1"	"0.216328112090768"	"0"
"NC_018269.1"	"0.231319713981856"	"0"
"NC_018270.1"	"0.692863450738331"	"0"
"NC_018273.1"	"0.663694709336045"	"0"
"NC_018274.1"	"0.5565172777239"	"0"
"NC_018275.1"	"0.711418252171853"	"0"
"NC_018278.1"	"0.77904138087505"	"1"
"NC_018279.1"	"0.766639719750999"	"1"
"NC_018281.1"	"0.534840074713784"	"0"
"NC_018282.1"	"0.957155563778371"	"1"
"NC_018284.1"	"0.64296667052615"	"0"
"NC_018285.1"	"0.850484206747249"	"1"
"NC_018399.1"	"0.301064870764935"	"0"
"NC_018452.1"	"0.3740915236137"	"0"
"NC_018454.1"	"0.526944551241868"	"0"
"NC_018464.1"	"0.337031724659173"	"0"
"NC_018504.1"	"0.271002300756511"	"0"
"NC_018703.1"	"0.36681986349655"	"0"
"NC_018705.3"	"0.337133412053094"	"0"
"NC_018715.1"	"0.368231942636008"	"0"
"NC_018831.1"	"0.306001159713468"	"0"
"NC_018832.1"	"0.753442778343812"	"0"
"NC_018834.1"	"0.665785970323292"	"0"
"NC_018835.1"	"0.623315699924594"	"0"
"NC_018836.1"	"0.256131475024565"	"0"
"NC_018837.1"	"0.204738797428984"	"0"
"NC_018838.1"	"0.263113808309772"	"0"
"NC_018839.1"	"0.530475376196442"	"0"
"NC_018840.1"	"0.600238509229465"	"0"
"NC_018841.1"	"0.530744740241635"	"0"
"NC_018843.1"	"0.744651868828543"	"0"
"NC_018848.1"	"0.243467514279843"	"0"
"NC_018849.1"	"0.538491452706342"	"0"
"NC_018850.2"	"0.578215044491436"	"0"
"NC_018851.1"	"0.666270592731643"	"0"
"NC_018852.1"	"0.530863445460212"	"0"
"NC_018853.1"	"0.255273778676319"	"0"
"NC_018854.1"	"0.641053767370387"	"0"
"NC_018855.1"	"0.597876656653864"	"0"
"NC_018859.1"	"0.790951591631626"	"1"
"NC_018861.1"	"0.234917447014447"	"0"
"NC_018863.1"	"0.268261473454347"	"0"
"NC_018871.1"	"0.242253867792293"	"0"
"NC_018874.1"	"0.280049657052204"	"0"
"NC_018875.1"	"0.219459638049469"	"0"
"NC_019026.1"	"0.31535566611793"	"0"
"NC_019028.1"	"0.274988912197281"	"0"
"NC_019029.1"	"0.289911272239739"	"0"
"NC_019398.1"	"0.946926656068805"	"1"
"NC_019399.1"	"0.669839819024143"	"0"
"NC_019400.1"	"0.834740683857814"	"1"
"NC_019401.1"	"0.676348261422581"	"0"
"NC_019403.1"	"0.643204606730647"	"0"
"NC_019404.1"	"0.771421318467694"	"0"
"NC_019405.1"	"0.69702971511023"	"0"
"NC_019406.1"	"0.698366717262523"	"0"
"NC_019407.1"	"0.709216161302781"	"0"
"NC_019408.1"	"0.833216750874717"	"1"
"NC_019410.1"	"0.705081730423852"	"0"
"NC_019411.1"	"0.7312497767402"	"0"
"NC_019413.1"	"0.282831041408213"	"0"
"NC_019414.1"	"0.280834819010948"	"0"
"NC_019416.1"	"0.957257556227138"	"1"
"NC_019417.1"	"0.711194991259458"	"0"
"NC_019418.1"	"0.835010068587063"	"1"
"NC_019419.2"	"0.809714485283369"	"1"
"NC_019420.1"	"0.216517675500455"	"0"
"NC_019423.1"	"0.747506871857756"	"0"
"NC_019443.1"	"0.212676245010118"	"0"
"NC_019445.1"	"0.814243934057288"	"1"
"NC_019446.1"	"0.80173696588524"	"1"
"NC_019447.1"	"0.754706885470258"	"0"
"NC_019449.1"	"0.498000496975134"	"0"
"NC_019450.1"	"0.256902199582288"	"0"
"NC_019452.1"	"0.547680019455604"	"0"
"NC_019454.1"	"0.252987664524745"	"0"
"NC_019456.1"	"0.873271164062954"	"1"
"NC_019457.1"	"0.239646254127796"	"0"
"NC_019485.1"	"0.218255406951871"	"0"
"NC_019486.1"	"0.768294283467855"	"0"
"NC_019487.1"	"0.215950793020769"	"0"
"NC_019488.1"	"0.878051726931073"	"1"
"NC_019489.1"	"0.773350212793614"	"0"
"NC_019491.1"	"0.397225593283778"	"0"
"NC_019495.1"	"0.309398051509196"	"0"
"NC_019496.1"	"0.665006497802255"	"0"
"NC_019500.1"	"0.282676671461585"	"0"
"NC_019501.1"	"0.86699529641924"	"1"
"NC_019502.1"	"0.264761122460439"	"0"
"NC_019503.1"	"0.722027778934401"	"0"
"NC_019504.1"	"0.784904763253713"	"1"
"NC_019505.1"	"0.674943282178151"	"0"
"NC_019506.1"	"0.651729314872121"	"0"
"NC_019507.1"	"0.217809986019009"	"0"
"NC_019508.1"	"0.624078174596214"	"0"
"NC_019510.1"	"0.318314404657761"	"0"
"NC_019511.1"	"0.210179122916761"	"0"
"NC_019514.1"	"0.842858141451371"	"1"
"NC_019515.1"	"0.247456567516864"	"0"
"NC_019516.1"	"0.293692975323254"	"0"
"NC_019517.1"	"0.787946207063522"	"0"
"NC_019519.1"	"0.206555956072787"	"0"
"NC_019520.1"	"0.749199727975048"	"0"
"NC_019521.1"	"0.286730380643533"	"0"
"NC_019522.1"	"0.364352023317289"	"0"
"NC_019523.1"	"0.769830589294644"	"1"
"NC_019526.1"	"0.757440380145751"	"0"
"NC_019527.1"	"0.941362285870812"	"1"
"NC_019528.1"	"0.77898834097364"	"0"
"NC_019530.1"	"0.666062923540695"	"0"
"NC_019538.1"	"0.575830847886002"	"0"
"NC_019539.1"	"0.517085681161614"	"0"
"NC_019540.1"	"0.229924210198622"	"0"
"NC_019541.1"	"0.727971571285082"	"0"
"NC_019543.1"	"0.875987002463236"	"1"
"NC_019544.1"	"0.213076272093981"	"0"
"NC_019545.1"	"0.790751654828611"	"1"
"NC_019549.1"	"0.234473067476089"	"0"
"NC_019559.1"	"0.307773007198375"	"0"
"NC_019704.1"	"0.885901530497395"	"1"
"NC_019705.1"	"0.732769536005814"	"0"
"NC_019706.1"	"0.82193740602956"	"1"
"NC_019708.1"	"0.815207088907985"	"1"
"NC_019709.1"	"0.811206724006773"	"1"
"NC_019710.1"	"0.761174344727656"	"0"
"NC_019711.1"	"0.75448027331538"	"0"
"NC_019713.1"	"0.204237683694865"	"0"
"NC_019714.1"	"0.77387775864118"	"1"
"NC_019715.1"	"0.759998990652407"	"1"
"NC_019716.1"	"0.747392556969453"	"0"
"NC_019717.1"	"0.864477820050133"	"1"
"NC_019718.1"	"0.611475332514158"	"0"
"NC_019719.1"	"0.785891117464498"	"1"
"NC_019720.1"	"0.820328706089526"	"1"
"NC_019721.1"	"0.862568817010433"	"1"
"NC_019722.1"	"0.513608804124953"	"0"
"NC_019723.1"	"0.692482549721015"	"0"
"NC_019724.1"	"0.799084630652252"	"1"
"NC_019725.1"	"0.683676755425491"	"0"
"NC_019726.1"	"0.233728627633441"	"0"
"NC_019767.1"	"0.801161550991749"	"1"
"NC_019768.1"	"0.761727460859059"	"0"
"NC_019769.1"	"0.811011217977224"	"1"
"NC_019782.1"	"0.522973916635964"	"0"
"NC_019813.1"	"0.516753572172172"	"0"
"NC_019909.1"	"0.707970914139375"	"0"
"NC_019910.1"	"0.730011742298988"	"0"
"NC_019911.2"	"0.859487141358712"	"1"
"NC_019913.1"	"0.262175441628499"	"0"
"NC_019915.1"	"0.617840169090175"	"0"
"NC_019918.1"	"0.490502720049946"	"0"
"NC_019919.2"	"0.786735222908586"	"0"
"NC_019923.1"	"0.535233591395059"	"0"
"NC_019925.1"	"0.641275023585689"	"0"
"NC_019926.1"	"0.258476575832088"	"0"
"NC_019927.1"	"0.701542600212775"	"0"
"NC_019929.1"	"0.594450072289274"	"0"
"NC_019930.1"	"0.568573415049137"	"0"
"NC_019932.1"	"0.269332087277157"	"0"
"NC_019933.2"	"0.259387440843737"	"0"
"NC_019934.1"	"0.766575435025485"	"0"
"NC_019935.1"	"0.504770646454108"	"0"
"NC_019945.1"	"0.296365964207599"	"0"
"NC_020073.2"	"0.311557860154701"	"0"
"NC_020077.1"	"0.311080076682829"	"0"
"NC_020078.1"	"0.745176362015141"	"0"
"NC_020079.1"	"0.865203753359541"	"1"
"NC_020080.1"	"0.937295539643869"	"1"
"NC_020081.2"	"0.291098501292383"	"0"
"NC_020082.1"	"0.536370775259757"	"0"
"NC_020083.1"	"0.298357367694942"	"0"
"NC_020104.1"	"0.329874175366347"	"0"
"NC_020158.1"	"0.400067637115477"	"0"
"NC_020159.1"	"0.3112475222856"	"0"
"NC_020197.1"	"0.573730048265593"	"0"
"NC_020198.1"	"0.538114786752297"	"0"
"NC_020199.1"	"0.291314811062399"	"0"
"NC_020201.1"	"0.46531633824674"	"0"
"NC_020202.1"	"0.572027330329141"	"0"
"NC_020203.1"	"0.613766574624584"	"0"
"NC_020204.1"	"0.891134163256836"	"1"
"NC_020205.1"	"0.955032084867258"	"1"
"NC_020414.1"	"0.342697190202697"	"0"
"NC_020416.1"	"0.561505292331972"	"0"
"NC_020474.2"	"0.205312462670178"	"0"
"NC_020484.1"	"0.238082794648079"	"0"
"NC_020486.1"	"0.310163269212841"	"0"
"NC_020487.1"	"0.263697309848409"	"0"
"NC_020488.1"	"0.854329148864863"	"1"
"NC_020489.1"	"0.472297734762682"	"0"
"NC_020490.2"	"0.541487831008771"	"0"
"NC_020803.1"	"0.282283179809441"	"0"
"NC_020805.1"	"0.257381540992428"	"0"
"NC_020806.1"	"0.275397719638217"	"0"
"NC_020808.1"	"0.295402331552529"	"0"
"NC_020838.1"	"0.239034291536304"	"0"
"NC_020840.1"	"0.324850302975323"	"0"
"NC_020841.1"	"0.520832988004535"	"0"
"NC_020842.1"	"0.288873042877585"	"0"
"NC_020844.1"	"0.255142810440287"	"0"
"NC_020845.1"	"0.238752838162446"	"0"
"NC_020846.1"	"0.251767954747309"	"0"
"NC_020847.1"	"0.235448916680544"	"0"
"NC_020848.1"	"0.293022606260777"	"0"
"NC_020853.1"	"0.382614445289097"	"0"
"NC_020854.1"	"0.255164678253571"	"0"
"NC_020855.1"	"0.279523608314691"	"0"
"NC_020857.1"	"0.24273084827098"	"0"
"NC_020858.2"	"0.272173467323283"	"0"
"NC_020864.1"	"0.307443452655818"	"0"
"NC_020865.1"	"0.214583009785871"	"0"
"NC_020869.1"	"0.265980547757188"	"0"
"NC_020870.1"	"0.665636037096569"	"0"
"NC_020871.1"	"0.195158594299962"	"0"
"NC_020872.1"	"0.230985669008455"	"0"
"NC_020875.1"	"0.268905190301578"	"0"
"NC_020877.1"	"0.203461760604656"	"0"
"NC_020878.1"	"0.214929825900987"	"0"
"NC_020879.1"	"0.893406189090038"	"1"
"NC_020880.1"	"0.742694130710741"	"0"
"NC_020883.1"	"0.280941598338471"	"0"
"NC_020896.1"	"0.260120330932984"	"0"
"NC_020996.1"	"0.308035685243217"	"0"
"NC_021062.1"	"0.924801388540022"	"1"
"NC_021067.1"	"0.202862852528408"	"0"
"NC_021070.1"	"0.323385974437483"	"0"
"NC_021071.1"	"0.29751916551873"	"0"
"NC_021072.1"	"0.229252062339629"	"0"
"NC_021073.1"	"0.280928005591232"	"0"
"NC_021148.1"	"0.446392756180372"	"0"
"NC_021153.1"	"0.304966807918756"	"0"
"NC_021168.1"	"0.315525444694014"	"0"
"NC_021190.1"	"0.904930200515641"	"1"
"NC_021221.1"	"0.322946066850179"	"0"
"NC_021246.1"	"0.253296825830983"	"0"
"NC_021247.1"	"0.278272291275956"	"0"
"NC_021248.1"	"0"	"0"
"NC_021249.1"	"0.353916278096933"	"0"
"NC_021299.1"	"0.233510826086479"	"0"
"NC_021301.1"	"0.278341659993936"	"0"
"NC_021304.1"	"0.300275811679148"	"0"
"NC_021305.1"	"0.332508001906878"	"0"
"NC_021306.2"	"0.257264750456277"	"0"
"NC_021307.1"	"0.250336134980025"	"0"
"NC_021308.1"	"0.334360484846552"	"0"
"NC_021309.1"	"0.205196201911626"	"0"
"NC_021310.1"	"0.223141387054973"	"0"
